file,type,severity,time_us,module,message
app_exm_in_spec.log,UVM,UVM_ERROR,17848.36931,m_master_transmission_checker_0,"unexpected SCE (symbol count error) flag in packet header of packet index 0 at channel 0, expected 0, read 0"
app_exm_in_spec.log,UVM,UVM_ERROR,17848.36931,m_master_transmission_checker_1,"unexpected SCE (symbol count error) flag in packet header of packet index 0 at channel 1, expected 0, read 0"
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,sim:status,PASS
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,sim:end,appl_examples_in_spec sequence completed
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 37.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 75.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,dsi3_master_coverage,Coverage score = 37.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,dsi3_master_coverage,Coverage score = 37.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,dsi3_slave_coverage,Coverage score = 18.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,dsi3_slave_coverage,Coverage score = 18.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 37.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,jtag_master_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,osc_coverage,Coverage score = 25.8%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 37.5%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 75.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 75.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 75.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,digital_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,UVM,UVM_INFO,18048.47431,real_signal_coverage,Coverage score = 0.0%
app_exm_in_spec.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM
debounce_times.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM
debounce_times.log,Config,,0.0,CONFIG,uvm_set_type_override=top_default_seq
debounce_times.log,UVM,UVM_INFO,0.0,UVM_VERDI_DPI,uvm_verdi DPI routines are compiled off. Recompile without +define+UVM_NO_VERDI_DPI
debounce_times.log,UVM,UVM_INFO,0.0,debounce_times_seq,debounce_times_seq sequence starting
debounce_times.log,UVM,UVM_INFO,0.001,sim:task,debounce_times
debounce_times.log,UVM,UVM_INFO,2120.001,sim:description,'''Testcase for measuring different debounce times'''
debounce_times.log,UVM,UVM_INFO,2120.001,resb_debounce_measure_seq,resb_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,2120.002,sim:description:1,"*measuring debounce time for parameter: t__RESB,deb__"
debounce_times.log,UVM,UVM_ERROR,4368.64418,_resb_debounce_measure_seq,"condition for parameter t__RESB,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,5868.64418,vccuv_debounce_measure_seq,vccuv_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,5868.64518,sim:description:1,"*measuring debounce time for parameter: t__VCC,UV,deb__"
debounce_times.log,UVM,UVM_ERROR,12857.08518,_vccuv_debounce_measure_seq,"condition for parameter t__VCC,UV,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,13857.08518,ref_fail_debounce_measure_seq,ref_fail_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,13857.08618,sim:description:1,"*measuring debounce time for parameter: t__VBGerr,deb__"
debounce_times.log,UVM,UVM_ERROR,49005.903696,_ref_fail_debounce_measure_seq,"condition for parameter t__VBGerr,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,50005.903696,ldo_uv_debounce_measure_seq,ldo_uv_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,50005.904696,sim:description:1,"*measuring debounce time for parameter: t__CLDO,UV__"
debounce_times.log,UVM,UVM_ERROR,57104.404696,_ldo_uv_debounce_measure_seq,"condition for parameter t__CLDO,UV__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,58104.404696,ot_debounce_measure_seq,ot_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,58104.405696,sim:description:1,"*measuring debounce time for parameter: t__OT,deb__"
debounce_times.log,UVM,UVM_ERROR,65203.105696,_ot_debounce_measure_seq,"condition for parameter t__OT,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,66733.40044,dsi_uv_debounce_measure_seq,dsi_uv_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,66733.40144,sim:description:1,"*measuring debounce time for parameter: t__DSI,OVUV,deb__"
debounce_times.log,UVM,UVM_ERROR,209812.928582,_dsi_uv_debounce_measure_seq,"condition for parameter t__DSI,OVUV,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,210822.608582,dsi_uv_debounce_measure_seq,dsi_uv_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,210822.609582,sim:description:1,"*measuring debounce time for parameter: t__DSI,OVUV,deb__"
debounce_times.log,UVM,UVM_ERROR,354095.039699,_dsi_uv_debounce_measure_seq,"condition for parameter t__DSI,OVUV,deb__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,355104.719699,dsi_mon_to_debounce_measure_seq,dsi_mon_to_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,355104.720699,sim:description:1,"*measuring debounce time for parameter: t__DSImon,TO__"
debounce_times.log,UVM,UVM_ERROR,470867.134699,_dsi_mon_to_debounce_measure_seq,"condition for parameter t__DSImon,TO__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,472397.43861,dsi_mon_to_debounce_measure_seq,dsi_mon_to_debounce_measure_seq sequence starting
debounce_times.log,UVM,UVM_INFO,472397.43961,sim:description:1,"*measuring debounce time for parameter: t__DSImon,TO__"
debounce_times.log,UVM,UVM_ERROR,581159.85361,_dsi_mon_to_debounce_measure_seq,"condition for parameter t__DSImon,TO__ did not occur after expected end time"
debounce_times.log,UVM,UVM_INFO,582790.14638,sim:status,PASS
debounce_times.log,UVM,UVM_INFO,582790.14638,sim:end,debounce_times sequence completed
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 37.5%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 75.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,dsi3_master_coverage,Coverage score = 25.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,dsi3_master_coverage,Coverage score = 25.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,dsi3_slave_coverage,Coverage score = 18.5%
debounce_times.log,UVM,UVM_INFO,582790.14638,dsi3_slave_coverage,Coverage score = 18.5%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 75.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,jtag_master_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,osc_coverage,Coverage score = 25.8%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 75.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 75.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 37.5%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 75.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,digital_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,UVM,UVM_INFO,582790.14638,real_signal_coverage,Coverage score = 0.0%
debounce_times.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM
dsi3_clear_command_buffer.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM
dsi3_clear_command_buffer.log,Config,,0.0,CONFIG,uvm_set_type_override=top_default_seq
dsi3_clear_command_buffer.log,UVM,UVM_INFO,0.0,UVM_VERDI_DPI,uvm_verdi DPI routines are compiled off. Recompile without +define+UVM_NO_VERDI_DPI
dsi3_clear_command_buffer.log,UVM,UVM_INFO,0.0,dsi3_clear_command_buffer_seq,dsi3_clear_command_buffer_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,0.001,sim:task,dsi3_clear_command_buffer
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2120.001,sim:description,'''Testcase for clearing DSI command buffer'''
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2120.001,stop_single_pdcm_of_all_channels_seq,stop_single_pdcm_of_all_channels_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2120.002,sim:description:1,*stop single PDCM when all channels do PDCM
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2120.002,upload_tdma_scheme_seq,upload_tdma_scheme_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2200.723,upload_tdma_scheme_seq,uploaded TDMA scheme:
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2200.723,sim:description:2,**stop PDCM on channel 0 when all channels do PDCM
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2204.458,dsi3_master_transmission_checker,start PDCM at channel 0 with 5 pulses and a PDCM period of 1000
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2204.458,dsi3_master_transmission_checker,start PDCM at channel 1 with 5 pulses and a PDCM period of 1000
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2228.124261,m_transaction_recorder,Injected error: skipped logging master transaction for channel 0
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2228.124261,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,2230.12427,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,3230.124278,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,3230.124278,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 3 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,3352.458,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,4230.124286,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,4230.124286,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 2 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,4397.578,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,4397.578,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 0 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,5230.124294,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,5230.124294,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 1 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,5442.698,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,6230.124302,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,6230.124302,dsi3_master_transmission_checker,measured PDCM period at channel 1: 1000.000000 us - 0 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,6487.818,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,6487.818,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,7532.938,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,7532.938,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 2 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_ERROR,7533.043,dsi3_transaction_recorder,"Recorded unexpected number of master transactions at channel 0, expected 1, got 0!"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,8033.043,sim:description:2,**stop PDCM on channel 1 when all channels do PDCM
dsi3_clear_command_buffer.log,UVM,UVM_INFO,8036.778,dsi3_master_transmission_checker,start PDCM at channel 0 with 5 pulses and a PDCM period of 1000
dsi3_clear_command_buffer.log,UVM,UVM_INFO,8036.778,dsi3_master_transmission_checker,start PDCM at channel 1 with 5 pulses and a PDCM period of 1000
dsi3_clear_command_buffer.log,UVM,UVM_INFO,8060.45759,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,8062.457606,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9060.457598,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9060.457598,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 3 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9184.778,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9184.778,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9184.778,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 4 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,9184.778,m_master_transmission_checker_1,ignored TE (timing error) flag of packet index 1 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,10060.457606,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,10060.457606,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 2 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,10229.898,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,10229.898,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 2 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,11060.457614,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,11060.457614,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 1 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,11275.018,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,11275.018,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 0 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,12060.457622,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'"
dsi3_clear_command_buffer.log,UVM,UVM_INFO,12060.457622,dsi3_master_transmission_checker,measured PDCM period at channel 0: 1000.000000 us - 0 pulses left
dsi3_clear_command_buffer.log,UVM,UVM_INFO,12320.138,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,12320.138,m_master_transmission_checker_0,ignored TE (timing error) flag of packet index 4 because of gray zone timing
dsi3_clear_command_buffer.log,UVM,UVM_INFO,13365.258,dsi3_master_transmission_checker,read PDCM frame: channels 0b11
dsi3_clear_command_buffer.log,UVM,UVM_INFO,13965.363,stop_queued_crm_commands_seq,stop_queued_crm_commands_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,13965.364,sim:description:1,*stop a queue of CRM commands
dsi3_clear_command_buffer.log,UVM,UVM_INFO,14646.084,stop_wait_command_seq,stop_wait_command_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,14646.085,sim:description:1,*stop a queue of wait commands
dsi3_clear_command_buffer.log,UVM,UVM_INFO,14756.645,spec_CRM_command_seq,spec_CRM_command_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,14756.646,sim:description:2,**CRM Command Sequence(Equal commands)
dsi3_clear_command_buffer.log,UVM,UVM_INFO,15983.526,stop_finite_pdcm_at_random_time_seq,stop_finite_pdcm_at_random_time_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,15983.527,sim:description:1,*stop PDCM on all channels at random time
dsi3_clear_command_buffer.log,UVM,UVM_INFO,15983.527,upload_tdma_scheme_seq,upload_tdma_scheme_seq sequence starting
dsi3_clear_command_buffer.log,UVM,UVM_INFO,16041.208,upload_tdma_scheme_seq,uploaded TDMA scheme:
dsi3_clear_command_buffer.log,UVM,UVM_INFO,16043.983,dsi3_master_transmission_checker,start PDCM at channel 0 with 29 pulses and a PDCM period of 247
dsi3_clear_command_buffer.log,UVM,UVM_INFO,16043.983,dsi3_master_transmission_checker,start PDCM at channel 1 with 29 pulses and a PDCM period of 247
dsi3_clear_command_buffer.log,UVM,UVM_INFO,16062.928,sim:measure,'DSI_STAT' status = PASS
