file,type,severity,time_us,module,message,cluster
dsi3_clear_command_buffer.log,UVM,UVM_INFO,20268.179842,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 11 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,20513.179858,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,20513.179858,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 10 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,20515.179843,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,20515.179843,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 10 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21120.342,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21124.182,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21126.957,dsi3_master_transmission_checker,start PDCM at channel 0 with 25 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21126.957,dsi3_master_transmission_checker,start PDCM at channel 1 with 25 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21145.902,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21149.742,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21150.124286,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21152.124302,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21397.124289,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21397.124289,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 23 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21399.124262,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21399.124262,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 23 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21644.124278,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21644.124278,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 22 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21646.124294,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21646.124294,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 22 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21891.124281,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21891.124281,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 21 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21893.124254,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,21893.124254,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 21 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22138.12427,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22138.12427,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 20 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22140.124286,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22140.124286,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 20 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22385.124302,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22385.124302,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 19 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22387.124289,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22387.124289,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 19 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22632.124262,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22632.124262,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 18 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22634.124278,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22634.124278,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 18 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22879.124294,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22879.124294,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 17 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22881.124281,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,22881.124281,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 17 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23126.124261,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23126.124261,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 16 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23128.12427,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23128.12427,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 16 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23373.124286,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23373.124286,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 15 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23375.124302,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23375.124302,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 15 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23620.124253,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23620.124253,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 14 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23622.124262,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23622.124262,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 14 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23867.124278,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23867.124278,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 13 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23869.124294,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,23869.124294,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 13 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24438.833,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24442.673,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24445.448,dsi3_master_transmission_checker,start PDCM at channel 0 with 18 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24445.448,dsi3_master_transmission_checker,start PDCM at channel 1 with 18 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24464.393,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24468.233,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24468.624266,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,24470.624282,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25019.671,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25023.511,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25026.286,dsi3_master_transmission_checker,start PDCM at channel 0 with 17 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25026.286,dsi3_master_transmission_checker,start PDCM at channel 1 with 17 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25045.231,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25049.071,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25049.457638,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25051.457613,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25296.457598,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25296.457598,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 15 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25298.457614,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25298.457614,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 15 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25543.45763,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25543.45763,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 14 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25545.457605,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25545.457605,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 14 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25790.45759,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25790.45759,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 13 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25792.457606,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,25792.457606,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 13 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26037.457622,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26037.457622,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 12 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26039.457638,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26039.457638,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 12 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26284.457582,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26284.457582,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 11 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26286.457598,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26286.457598,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 11 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26531.457614,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26531.457614,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 10 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26533.45763,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26533.45763,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 10 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26778.457641,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26778.457641,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 9 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26780.45759,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,26780.45759,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 9 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27025.457606,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27025.457606,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 8 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27027.457622,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27027.457622,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 8 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27272.457633,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27272.457633,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 7 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27274.457582,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27274.457582,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 7 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27519.457598,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27519.457598,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 6 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27521.457614,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27521.457614,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 6 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27766.45763,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27766.45763,dsi3_master_transmission_checker,measured PDCM period at channel 0: 247.000000 us - 5 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27768.457641,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,27768.457641,dsi3_master_transmission_checker,measured PDCM period at channel 1: 247.000000 us - 5 pulses left,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28447.129,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28450.969,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28453.744,dsi3_master_transmission_checker,start PDCM at channel 0 with 30 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28453.744,dsi3_master_transmission_checker,start PDCM at channel 1 with 30 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28472.689,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28476.529,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28476.90207,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,28478.902065,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29027.499,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29031.339,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29034.114,dsi3_master_transmission_checker,start PDCM at channel 0 with 14 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29034.114,dsi3_master_transmission_checker,start PDCM at channel 1 with 14 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29053.059,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29056.899,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29057.290922,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29059.290938,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29607.919,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29611.759,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29614.534,dsi3_master_transmission_checker,start PDCM at channel 0 with 30 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29614.534,dsi3_master_transmission_checker,start PDCM at channel 1 with 30 pulses and a PDCM period of 247,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29633.479,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29637.319,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29637.735402,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 0'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,29639.735418,sim:measure,"'t__DSI,BIT,8__' = '8.000000' condition = 'at channel 1'",-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,30296.982,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,30300.822,sim:measure,'DSI_STAT' status = PASS,-1
dsi3_clear_command_buffer.log,UVM,UVM_INFO,30303.597,dsi3_master_transmission_checker,start PDCM at channel 0 with 13 pulses and a PDCM period of 247,-1
